(11, 124),140
(11, 125),141
(11, 126),142
(11, 127),143
(11, 128),144
(11, 129),145
(12, 97),146
(12, 129),147
(12, 130),148
(12, 131),149
(13, 132),150
(14, 133),151
(14, 134),152
(15, 68),153
(15, 77),154
(15, 135),155
(15, 136),156
(15, 137),157
(15, 138),158
(16, 139),159
(16, 140),160
(16, 141),161
(16, 142),162
(16, 143),163
(17, 46),164
(17, 53),165
(17, 97),166
(17, 123),167
(17, 129),168
(17, 141),169
(17, 144),170
(17, 145),171
(17, 146),172
(17, 147),173
(17, 148),174
(18, 149),175
(19, 35),176
(19, 150),177
(19, 151),178
(19, 152),179
(20, 97),180
(20, 153),181
(20, 154),182
(20, 155),183
(20, 156),184
(20, 157),185
(20, 158),186
(20, 159),187
(20, 160),188
(20, 161),189
(20, 162),190
(20, 163),191
(20, 164),192
(20, 165),193
(20, 166),194
(20, 167),195
(20, 168),196
(20, 169),197
(20, 170),198
(20, 171),199
(20, 172),200
(20, 173),201
(20, 174),202
(20, 175),203
(20, 176),204
(20, 177),205
(20, 178),206
(21, 179),207
(21, 180),208
(21, 181),209
(22, 10),210
(22, 11),211
(22, 35),212
(22, 182),213
(22, 183),214
(22, 184),215
(23, 9),216
(23, 102),217
(24, 9),218
(25, 9),219
(25, 185),220
(26, 9),221
(27, 186),222
(28, 187),223
(29, 53),224
(29, 56),225
(29, 145),226
(29, 163),227
(29, 188),228
(29, 189),229
(29, 190),230
(29, 191),231
(29, 192),232
(29, 193),233
(29, 194),234
(29, 195),235
(29, 196),236
(29, 197),237
(29, 198),238
(29, 199),239
(29, 200),240
(29, 201),241
(29, 202),242
(29, 203),243
(29, 204),244
(29, 205),245
(29, 206),246
(29, 207),247
(29, 208),248
(29, 209),249
(29, 210),250
(29, 211),251
(29, 212),252
(29, 213),253
(30, 214),254
(31, 112),255
(31, 215),256
(32, 6),257
(32, 105),258
(32, 216),259
(33, 105),260
(33, 217),261
(33, 218),262
(34, 10),263
(34, 13),264
(35, 3),265
(35, 12),266
(35, 26),267
(36, 6),268
(36, 216),269
(37, 219),270
(37, 220),271
(38, 221),272
(38, 222),273
(38, 223),274
(39, 84),275
(40, 224),276
(41, 225),277
(42, 226),278
(42, 227),279
(43, 228),280
(43, 229),281
(43, 230),282
(43, 231),283
(43, 232),284
(43, 233),285
(44, 15),286
(44, 24),287
(44, 43),288
(44, 96),289
(44, 151),290
(44, 234),291
(44, 235),292
(44, 236),293
(44, 237),294
(44, 238),295
(44, 239),296
(44, 240),297
(44, 241),298
(44, 242),299
(44, 243),300
(44, 244),301
(44, 245),302
(44, 246),303
(44, 247),304
(44, 248),305
(44, 249),306
(44, 250),307
(44, 251),308
(44, 252),309
(44, 253),310
(44, 254),311
(44, 255),312
(44, 256),313
(44, 257),314
(44, 258),315
(44, 259),316
(44, 260),317
(44, 261),318
(44, 262),319
(44, 263),320
(44, 264),321
(44, 265),322
(44, 266),323
(44, 267),324
(44, 268),325
(45, 269),326
(45, 270),327
(46, 114),328
(46, 128),329
(46, 220),330
(46, 271),331
(47, 16),332
(48, 30),333
(48, 46),334
(49, 7),335
(49, 19),336
(49, 22),337
(49, 25),338
(49, 27),339
(49, 30),340
(49, 53),341
(49, 57),342
(49, 59),343
(49, 60),344
(49, 89),345
(49, 116),346
(49, 151),347
(49, 162),348
(49, 165),349
(49, 209),350
(49, 214),351
(49, 233),352
(49, 272),353
(49, 273),354
(49, 274),355
(49, 275),356
(49, 276),357
(49, 277),358
(49, 278),359
(49, 279),360
(49, 280),361
(49, 281),362
(49, 282),363
(49, 283),364
(49, 284),365
(49, 285),366
(49, 286),367
(49, 287),368
(49, 288),369
(49, 289),370
(49, 290),371
(49, 291),372
(49, 292),373
(49, 293),374
(49, 294),375
(49, 295),376
(49, 296),377
(49, 297),378
(49, 298),379
(49, 299),380
(49, 300),381
(49, 301),382
(49, 302),383
(49, 303),384
(49, 304),385
(49, 305),386
(49, 306),387
(49, 307),388
(49, 308),389
(49, 309),390
(49, 310),391
(49, 311),392
(49, 312),393
(49, 313),394
(49, 314),395
(49, 315),396
(49, 316),397
(49, 317),398
(49, 318),399
(49, 319),400
(49, 320),401
(49, 321),402
(49, 322),403
(49, 323),404
(49, 324),405
(49, 325),406
(50, 97),407
(50, 123),408
(50, 129),409
(50, 326),410
(50, 327),411
(50, 328),412
(51, 329),413
(52, 114),414
(52, 330),415
(52, 331),416
(52, 332),417
(52, 333),418
(53, 4),419
(53, 9),420
(53, 17),421
(53, 18),422
(53, 91),423
(53, 98),424
(53, 100),425
(53, 102),426
(53, 103),427
(53, 220),428
(54, 6),429
(54, 9),430
(54, 24),431
(54, 69),432
(54, 84),433
(54, 104),434
(54, 105),435
(54, 109),436
(54, 110),437
(54, 112),438
(54, 138),439
(54, 145),440
(54, 212),441
(54, 229),442
(54, 271),443
(54, 275),444
(54, 334),445
(54, 335),446
(54, 336),447
(54, 337),448
(54, 338),449
(54, 339),450
(54, 340),451
(54, 341),452
(54, 342),453
(54, 343),454
(54, 344),455
(54, 345),456
(54, 346),457
(54, 347),458
(54, 348),459
(54, 349),460
(54, 350),461
(54, 351),462
(54, 352),463
(54, 353),464
(54, 354),465
(54, 355),466
(54, 356),467
(54, 357),468
(54, 358),469
(54, 359),470
(54, 360),471
(54, 361),472
(54, 362),473
(54, 363),474
(54, 364),475
(54, 365),476
(54, 366),477
(54, 367),478
(54, 368),479
(54, 369),480
(54, 370),481
(54, 371),482
(55, 11),483
(55, 324),484
(55, 331),485
(55, 372),486
(55, 373),487
(56, 9),488
(56, 11),489
(56, 21),490
(56, 46),491
(56, 53),492
(56, 56),493
(56, 84),494
(56, 88),495
(56, 97),496
(56, 98),497
(56, 100),498
(56, 102),499
(56, 105),500
(56, 106),501
(56, 114),502
(56, 120),503
(56, 123),504
(56, 129),505
(56, 147),506
(56, 194),507
(56, 233),508
(56, 275),509
(56, 283),510
(56, 294),511
(56, 302),512
(56, 304),513
(56, 307),514
(56, 308),515
(56, 311),516
(56, 314),517
(56, 318),518
(56, 321),519
(56, 324),520
(56, 332),521
(56, 333),522
(56, 341),523
(56, 371),524
(56, 374),525
(56, 375),526
(56, 376),527
(56, 377),528
(56, 378),529
(56, 379),530
(56, 380),531
(56, 381),532
(56, 382),533
(56, 383),534
(56, 384),535
(56, 385),536
(56, 386),537
(56, 387),538
(56, 388),539
(56, 389),540
(56, 390),541
(56, 391),542
(56, 392),543
(56, 393),544
(56, 394),545
(56, 395),546
(56, 396),547
(56, 397),548
(56, 398),549
(56, 399),550
(56, 400),551
(56, 401),552
(56, 402),553
(56, 403),554
(56, 404),555
(56, 405),556
(56, 406),557
(56, 407),558
(56, 408),559
(56, 409),560
(56, 410),561
(56, 411),562
(56, 412),563
(56, 413),564
(56, 414),565
(56, 415),566
(56, 416),567
(56, 417),568
(56, 418),569
(56, 419),570
(56, 420),571
(56, 421),572
(56, 422),573
(56, 423),574
(56, 424),575
(56, 425),576
(56, 426),577
(56, 427),578
(56, 428),579
(56, 429),580
(56, 430),581
(56, 431),582
(56, 432),583
(56, 433),584
(56, 434),585
(56, 435),586
(56, 436),587
(56, 437),588
(56, 438),589
(56, 439),590
(56, 440),591
(56, 441),592
(56, 442),593
(56, 443),594
(56, 444),595
(56, 445),596
(57, 46),597
(57, 76),598
(57, 97),599
(57, 132),600
(57, 210),601
(57, 283),602
(57, 304),603
(57, 310),604
(57, 390),605
(57, 405),606
(57, 439),607
(57, 446),608
(57, 447),609
(57, 448),610
(57, 449),611
(57, 450),612
(57, 451),613
(57, 452),614
(57, 453),615
(57, 454),616
(57, 455),617
(57, 456),618
(57, 457),619
(57, 458),620
(57, 459),621
(57, 460),622
(57, 461),623
(57, 462),624
(57, 463),625
(57, 464),626
(57, 465),627
(57, 466),628
(57, 467),629
(57, 468),630
(57, 469),631
(57, 470),632
(57, 471),633
(57, 472),634
(57, 473),635
(58, 11),636
(58, 53),637
(58, 116),638
(58, 158),639
(58, 202),640
(58, 204),641
(58, 211),642
(58, 233),643
(58, 272),644
(58, 293),645
(58, 307),646
(58, 308),647
(58, 311),648
(58, 375),649
(58, 385),650
(58, 387),651
(58, 393),652
(58, 406),653
(58, 421),654
(58, 474),655
(58, 475),656
(58, 476),657
(58, 477),658
(58, 478),659
(58, 479),660
(58, 480),661
(58, 481),662
(58, 482),663
(58, 483),664
(58, 484),665
(58, 485),666
(58, 486),667
(58, 487),668
(58, 488),669
(58, 489),670
(58, 490),671
(58, 491),672
(58, 492),673
(58, 493),674
(58, 494),675
(58, 495),676
(58, 496),677
(58, 497),678
(58, 498),679
(59, 7),680
(59, 56),681
(59, 211),682
(59, 374),683
(59, 392),684
(59, 418),685
(59, 436),686
(59, 440),687
(59, 445),688
(59, 499),689
(59, 500),690
(59, 501),691
(59, 502),692
(59, 503),693
(59, 504),694
(59, 505),695
(59, 506),696
(59, 507),697
(59, 508),698
(59, 509),699
(60, 5),700
(60, 6),701
(60, 11),702
(60, 13),703
(60, 15),704
(60, 28),705
(60, 35),706
(60, 36),707
(60, 46),708
(60, 53),709
(60, 55),710
(60, 83),711
(60, 84),712
(60, 88),713
(60, 89),714
(60, 90),715
(60, 97),716
(60, 98),717
(60, 100),718
(60, 102),719
(60, 106),720
(60, 114),721
(60, 116),722
(60, 120),723
(60, 125),724
(60, 129),725
(60, 132),726
(60, 134),727
(60, 145),728
(60, 147),729
(60, 186),730
(60, 194),731
(60, 210),732
(60, 231),733
(60, 233),734
(60, 235),735
(60, 270),736
(60, 271),737
(60, 281),738
(60, 283),739
(60, 288),740
(60, 291),741
(60, 294),742
(60, 303),743
(60, 304),744
(60, 313),745
(60, 318),746
(60, 320),747
(60, 324),748
(60, 330),749
(60, 334),750
(60, 336),751
(60, 353),752
(60, 360),753
(60, 361),754
(60, 371),755
(60, 380),756
(60, 381),757
(60, 401),758
(60, 406),759
(60, 413),760
(60, 421),761
(60, 428),762
(60, 435),763
(60, 436),764
(60, 439),765
(60, 445),766
(60, 447),767
(60, 449),768
(60, 457),769
(60, 467),770
(60, 468),771
(60, 510),772
(60, 511),773
(60, 512),774
(60, 513),775
(60, 514),776
(60, 515),777
(60, 516),778
(60, 517),779
(60, 518),780
(60, 519),781
(60, 520),782
(60, 521),783
(60, 522),784
(60, 523),785
(60, 524),786
(60, 525),787
(60, 526),788
(60, 527),789
(60, 528),790
(60, 529),791
(60, 530),792
(60, 531),793
(60, 532),794
(60, 533),795
(60, 534),796
(60, 535),797
(60, 536),798
(60, 537),799
(60, 538),800
(60, 539),801
(60, 540),802
(60, 541),803
(60, 542),804
(60, 543),805
(60, 544),806
(60, 545),807
(60, 546),808
(60, 547),809
(60, 548),810
(60, 549),811
(60, 550),812
(60, 551),813
(60, 552),814
(60, 553),815
(60, 554),816
(60, 555),817
(60, 556),818
(60, 557),819
(60, 558),820
(60, 559),821
(60, 560),822
(60, 561),823
(60, 562),824
(60, 563),825
(60, 564),826
(60, 565),827
(60, 566),828
(60, 567),829
(60, 568),830
(60, 569),831
(60, 570),832
(60, 571),833
(60, 572),834
(60, 573),835
(60, 574),836
(60, 575),837
(60, 576),838
(60, 577),839
(60, 578),840
(60, 579),841
(60, 580),842
(60, 581),843
(60, 582),844
(60, 583),845
(60, 584),846
(60, 588),847
(61, 445),848
(61, 505),849
(61, 514),850
(62, 35),851
(62, 46),852
(62, 55),853
(62, 76),854
(62, 97),855
(62, 120),856
(62, 127),857
(62, 129),858
(62, 130),859
(62, 132),860
(62, 379),861
(62, 390),862
(62, 413),863
(62, 449),864
(62, 450),865
(62, 451),866
(62, 456),867
(62, 458),868
(62, 462),869
(62, 470),870
(62, 533),871
(62, 562),872
(62, 567),873
(62, 585),874
(62, 586),875
(62, 587),876
(62, 589),877
(62, 591),878
(62, 592),879
(62, 593),880
(62, 594),881
(62, 595),882
(62, 596),883
(62, 597),884
(62, 599),885
(62, 610),886
(63, 55),887
(63, 590),888
(64, 11),889
(64, 21),890
(64, 35),891
(64, 36),892
(64, 46),893
(64, 97),894
(64, 105),895
(64, 125),896
(64, 127),897
(64, 129),898
(64, 132),899
(64, 134),900
(64, 147),901
(64, 194),902
(64, 272),903
(64, 276),904
(64, 298),905
(64, 304),906
(64, 308),907
(64, 346),908
(64, 352),909
(64, 384),910
(64, 385),911
(64, 389),912
(64, 398),913
(64, 402),914
(64, 413),915
(64, 415),916
(64, 417),917
(64, 418),918
(64, 432),919
(64, 436),920
(64, 438),921
(64, 443),922
(64, 456),923
(64, 457),924
(64, 486),925
(64, 518),926
(64, 549),927
(64, 588),928
(64, 598),929
(64, 600),930
(64, 601),931
(64, 602),932
(64, 603),933
(64, 604),934
(64, 605),935
(64, 606),936
(64, 607),937
(64, 608),938
(64, 609),939
(64, 611),940
(64, 612),941
(64, 613),942
(64, 614),943
(64, 615),944
(64, 616),945
(64, 617),946
(64, 618),947
(64, 619),948
(64, 620),949
(64, 621),950
(64, 622),951
(64, 623),952
(64, 624),953
(64, 625),954
(64, 626),955
(64, 627),956
(64, 628),957
(64, 629),958
(64, 630),959
(64, 631),960
(64, 632),961
(64, 633),962
(64, 634),963
(64, 635),964
(64, 636),965
(64, 637),966
(64, 638),967
(64, 639),968
(64, 640),969
(64, 641),970
(64, 642),971
(64, 643),972
(64, 644),973
(64, 645),974
(64, 646),975
(64, 647),976
(64, 648),977
(64, 649),978
(64, 650),979
(64, 651),980
(64, 652),981
(64, 653),982
(64, 654),983
(64, 655),984
(64, 656),985
(64, 657),986
(64, 658),987
(64, 659),988
(64, 660),989
(64, 661),990
(64, 662),991
(64, 664),992
(64, 669),993
(64, 674),994
(64, 675),995
(64, 676),996
(64, 677),997
(64, 682),998
(65, 35),999
(65, 53),1000
(65, 54),1001
(65, 57),1002
(65, 76),1003
(65, 83),1004
(65, 92),1005
(65, 97),1006
(65, 106),1007
(65, 120),1008
(65, 123),1009
(65, 194),1010
(65, 204),1011
(65, 229),1012
(65, 233),1013
(65, 241),1014
(65, 276),1015
(65, 294),1016
(65, 303),1017
(65, 304),1018
(65, 308),1019
(65, 311),1020
(65, 315),1021
(65, 324),1022
(65, 378),1023
(65, 386),1024
(65, 406),1025
(65, 418),1026
(65, 439),1027
(65, 445),1028
(65, 451),1029
(65, 454),1030
(65, 486),1031
(65, 515),1032
(65, 533),1033
(65, 663),1034
(65, 665),1035
(65, 666),1036
(65, 667),1037
(65, 668),1038
(65, 670),1039
(65, 671),1040
(65, 672),1041
(65, 673),1042
(65, 678),1043
(65, 679),1044
(65, 680),1045
(65, 681),1046
(65, 683),1047
(65, 684),1048
(65, 685),1049
(65, 686),1050
(65, 687),1051
(65, 688),1052
(65, 689),1053
(66, 337),1054
(66, 690),1055
(66, 692),1056
(66, 693),1057
(66, 694),1058
(66, 696),1059
(66, 697),1060
(66, 699),1061
(66, 700),1062
(67, 691),1063
(67, 701),1064
(68, 695),1065
(69, 698),1066
(70, 702),1067
(71, 703),1068
(71, 704),1069
(72, 705),1070
(73, 706),1071
(73, 707),1072
(74, 708),1073
(74, 709),1074
(74, 713),1075
(75, 710),1076
(75, 711),1077
(75, 712),1078
(76, 278),1079
(76, 371),1080
(76, 512),1081
(76, 714),1082
(76, 715),1083
(76, 716),1084
(76, 717),1085
(76, 718),1086
(76, 719),1087
(76, 723),1088
(76, 734),1089
(77, 720),1090
(78, 270),1091
(79, 31),1092
(79, 122),1093
(79, 288),1094
(79, 320),1095
(79, 484),1096
(79, 540),1097
(79, 678),1098
(79, 721),1099
(79, 722),1100
(79, 724),1101
(79, 725),1102
(79, 726),1103
(79, 728),1104
(79, 729),1105
(79, 730),1106
(79, 731),1107
(79, 732),1108
(79, 733),1109
(79, 735),1110
(79, 736),1111
(79, 737),1112
(79, 738),1113
(79, 739),1114
(79, 740),1115
(79, 741),1116
(79, 742),1117
(79, 743),1118
(79, 744),1119
(79, 745),1120
(79, 746),1121
(79, 747),1122
(79, 748),1123
(79, 749),1124
(79, 750),1125
(79, 751),1126
(79, 753),1127
(79, 754),1128
(79, 755),1129
(80, 727),1130
(81, 752),1131
(82, 188),1132
(82, 303),1133
(82, 724),1134
(82, 730),1135
(82, 756),1136
(82, 757),1137
(82, 758),1138
(82, 759),1139
(82, 763),1140
(82, 766),1141
(82, 767),1142
(83, 760),1143
(84, 761),1144
(84, 768),1145
(84, 770),1146
(85, 762),1147
(85, 765),1148
(86, 764),1149
(87, 87),1150
(87, 752),1151
(87, 771),1152
(88, 170),1153
(88, 186),1154
(88, 272),1155
(88, 551),1156
(88, 582),1157
(88, 769),1158
(88, 772),1159
(88, 774),1160
(88, 775),1161
(88, 776),1162
(88, 777),1163
(89, 98),1164
(89, 129),1165
(89, 773),1166
(90, 46),1167
(90, 120),1168
(90, 663),1169
(91, 285),1170
(91, 727),1171
(91, 728),1172
(91, 758),1173
(91, 764),1174
(91, 767),1175
(91, 778),1176
(91, 779),1177
(91, 780),1178
(91, 781),1179
(91, 782),1180
(91, 783),1181
(91, 784),1182
(91, 785),1183
(91, 786),1184
(91, 787),1185
(91, 788),1186
(91, 789),1187
(91, 790),1188
(91, 791),1189
(91, 792),1190
(91, 793),1191
(91, 794),1192
(91, 795),1193
(91, 796),1194
(91, 797),1195
(91, 798),1196
(91, 799),1197
(91, 800),1198
(91, 801),1199
(91, 802),1200
(91, 803),1201
(91, 804),1202
(92, 6),1203
(92, 20),1204
(92, 21),1205
(92, 22),1206
(92, 25),1207
(92, 29),1208
(92, 30),1209
(92, 41),1210
(92, 57),1211
(92, 59),1212
(92, 60),1213
(92, 151),1214
(92, 198),1215
(92, 280),1216
(92, 288),1217
(92, 302),1218
(92, 303),1219
(92, 309),1220
(92, 320),1221
(92, 323),1222
(92, 380),1223
(92, 394),1224
(92, 400),1225
(92, 406),1226
(92, 475),1227
(92, 678),1228
(92, 757),1229
(92, 805),1230
(92, 806),1231
(92, 807),1232
(92, 808),1233
(92, 809),1234
(92, 810),1235
(92, 811),1236
(92, 812),1237
(92, 813),1238
(92, 814),1239
(92, 815),1240
(92, 816),1241
(92, 817),1242
(92, 818),1243
(92, 819),1244
(92, 820),1245
(92, 821),1246
(92, 822),1247
(92, 823),1248
(92, 824),1249
(92, 825),1250
(93, 24),1251
(93, 826),1252
(93, 827),1253
(93, 828),1254
(94, 295),1255
(94, 829),1256
(95, 830),1257
(96, 53),1258
(96, 443),1259
(97, 220),1260
(98, 831),1261
(99, 832),1262
(100, 219),1263
(100, 220),1264
(100, 235),1265
(100, 445),1266
(100, 833),1267
(100, 834),1268
(100, 835),1269
(101, 68),1270
(101, 69),1271
(101, 79),1272
(101, 136),1273
(101, 836),1274
(101, 837),1275
(102, 11),1276
(102, 15),1277
(102, 24),1278
(102, 35),1279
(102, 56),1280
(102, 77),1281
(102, 84),1282
(102, 93),1283
(102, 97),1284
(102, 98),1285
(102, 102),1286
(102, 116),1287
(102, 120),1288
(102, 195),1289
(102, 295),1290
(102, 303),1291
(102, 318),1292
(102, 319),1293
(102, 347),1294
(102, 353),1295
(102, 357),1296
(102, 373),1297
(102, 396),1298
(102, 418),1299
(102, 435),1300
(102, 441),1301
(102, 508),1302
(102, 565),1303
(102, 580),1304
(102, 639),1305
(102, 702),1306
(102, 763),1307
(102, 773),1308
(102, 806),1309
(102, 832),1310
(102, 838),1311
(102, 839),1312
(102, 840),1313
(102, 841),1314
(102, 842),1315
(102, 843),1316
(102, 844),1317
(102, 845),1318
(102, 846),1319
(102, 847),1320
(102, 848),1321
(102, 849),1322
(102, 850),1323
(102, 851),1324
(102, 852),1325
(102, 853),1326
(102, 859),1327
(102, 864),1328
(102, 866),1329
(103, 56),1330
(103, 76),1331
(103, 97),1332
(103, 128),1333
(103, 211),1334
(103, 275),1335
(103, 281),1336
(103, 283),1337
(103, 287),1338
(103, 295),1339
(103, 321),1340
(103, 436),1341
(103, 474),1342
(103, 579),1343
(103, 763),1344
(103, 821),1345
(103, 854),1346
(103, 855),1347
(103, 856),1348
(103, 857),1349
(103, 858),1350
(103, 860),1351
(103, 861),1352
(103, 862),1353
(103, 863),1354
(103, 865),1355
(104, 11),1356
(104, 91),1357
(104, 93),1358
(104, 106),1359
(104, 220),1360
(104, 867),1361
(104, 869),1362
(104, 870),1363
(104, 871),1364
(104, 873),1365
(105, 91),1366
(105, 868),1367
(105, 875),1368
(105, 876),1369
(105, 877),1370
(106, 872),1371
(106, 874),1372
(107, 1),1373
(107, 3),1374
(107, 4),1375
(107, 9),1376
(107, 11),1377
(107, 15),1378
(107, 17),1379
(107, 18),1380
(107, 24),1381
(107, 30),1382
(107, 35),1383
(107, 46),1384
(107, 53),1385
(107, 56),1386
(107, 62),1387
(107, 64),1388
(107, 68),1389
(107, 76),1390
(107, 87),1391
(107, 88),1392
(107, 91),1393
(107, 93),1394
(107, 96),1395
(107, 97),1396
(107, 98),1397
(107, 100),1398
(107, 102),1399
(107, 107),1400
(107, 114),1401
(107, 116),1402
(107, 120),1403
(107, 121),1404
(107, 123),1405
(107, 125),1406
(107, 127),1407
(107, 129),1408
(107, 130),1409
(107, 132),1410
(107, 136),1411
(107, 138),1412
(107, 149),1413
(107, 158),1414
(107, 162),1415
(107, 163),1416
(107, 166),1417
(107, 192),1418
(107, 194),1419
(107, 199),1420
(107, 201),1421
(107, 202),1422
(107, 204),1423
(107, 210),1424
(107, 211),1425
(107, 212),1426
(107, 218),1427
(107, 220),1428
(107, 229),1429
(107, 233),1430
(107, 235),1431
(107, 243),1432
(107, 255),1433
(107, 256),1434
(107, 272),1435
(107, 275),1436
(107, 280),1437
(107, 286),1438
(107, 287),1439
(107, 292),1440
(107, 295),1441
(107, 298),1442
(107, 299),1443
(107, 301),1444
(107, 304),1445
(107, 307),1446
(107, 308),1447
(107, 311),1448
(107, 318),1449
(107, 324),1450
(107, 326),1451
(107, 327),1452
(107, 330),1453
(107, 331),1454
(107, 332),1455
(107, 336),1456
(107, 354),1457
(107, 357),1458
(107, 361),1459
(107, 367),1460
(107, 373),1461
(107, 375),1462
(107, 376),1463
(107, 379),1464
(107, 382),1465
(107, 386),1466
(107, 390),1467
(107, 392),1468
(107, 395),1469
(107, 396),1470
(107, 400),1471
(107, 402),1472
(107, 407),1473
(107, 413),1474
(107, 415),1475
(107, 421),1476
(107, 422),1477
(107, 424),1478
(107, 432),1479
(107, 434),1480
(107, 435),1481
(107, 439),1482
(107, 442),1483
(107, 445),1484
(107, 446),1485
(107, 449),1486
(107, 451),1487
(107, 454),1488
(107, 456),1489
(107, 457),1490
(107, 458),1491
(107, 460),1492
(107, 462),1493
(107, 464),1494
(107, 466),1495
(107, 467),1496
(107, 470),1497
(107, 496),1498
(107, 504),1499
(107, 524),1500
(107, 531),1501
(107, 532),1502
(107, 533),1503
(107, 535),1504
(107, 536),1505
(107, 537),1506
(107, 542),1507
(107, 554),1508
(107, 559),1509
(107, 561),1510
(107, 563),1511
(107, 567),1512
(107, 569),1513
(107, 573),1514
(107, 575),1515
(107, 579),1516
(107, 580),1517
(107, 587),1518
(107, 588),1519
(107, 597),1520
(107, 601),1521
(107, 607),1522
(107, 614),1523
(107, 618),1524
(107, 631),1525
(107, 639),1526
(107, 656),1527
(107, 675),1528
(107, 680),1529
(107, 685),1530
(107, 691),1531
(107, 702),1532
(107, 707),1533
(107, 750),1534
(107, 753),1535
(107, 754),1536
(107, 757),1537
(107, 764),1538
(107, 806),1539
(107, 829),1540
(107, 835),1541
(107, 841),1542
(107, 844),1543
(107, 867),1544
(107, 869),1545
(107, 870),1546
(107, 873),1547
(107, 877),1548
(107, 878),1549
(107, 879),1550
(107, 880),1551
(107, 881),1552
(107, 882),1553
(107, 883),1554
(107, 884),1555
(107, 885),1556
(107, 886),1557
(107, 887),1558
(107, 888),1559
(107, 889),1560
(107, 890),1561
(107, 891),1562
(107, 892),1563
(107, 893),1564
(107, 894),1565
(107, 895),1566
(107, 896),1567
(107, 897),1568
(107, 898),1569
(107, 899),1570
(107, 900),1571
(107, 901),1572
(107, 902),1573
(107, 903),1574
(107, 904),1575
(107, 905),1576
(107, 906),1577
(107, 907),1578
(107, 908),1579
(107, 909),1580
(107, 910),1581
(107, 911),1582
(107, 912),1583
(107, 913),1584
(107, 914),1585
(107, 915),1586
(107, 916),1587
(107, 917),1588
(107, 918),1589
(107, 919),1590
(107, 920),1591
(107, 921),1592
(107, 922),1593
(107, 923),1594
(107, 924),1595
(107, 925),1596
(107, 926),1597
(107, 927),1598
(107, 928),1599
(107, 929),1600
(107, 930),1601
(107, 931),1602
(107, 932),1603
(107, 933),1604
(107, 934),1605
(107, 935),1606
(107, 936),1607
(107, 937),1608
(107, 938),1609
(107, 939),1610
(107, 940),1611
(107, 941),1612
(107, 942),1613
(107, 943),1614
(107, 944),1615
(107, 945),1616
(107, 946),1617
(107, 947),1618
(107, 948),1619
(107, 949),1620
(107, 950),1621
(107, 951),1622
(107, 952),1623
(107, 953),1624
(107, 954),1625
(107, 955),1626
(107, 956),1627
(107, 957),1628
(107, 958),1629
(107, 959),1630
(107, 960),1631
(107, 961),1632
(107, 962),1633
(107, 963),1634
(107, 964),1635
(107, 965),1636
(107, 966),1637
(107, 967),1638
(107, 968),1639
(107, 969),1640
(107, 970),1641
(107, 971),1642
(107, 972),1643
(107, 973),1644
(107, 974),1645
(107, 975),1646
(107, 976),1647
(107, 977),1648
(107, 978),1649
(107, 979),1650
(107, 980),1651
(107, 981),1652
(107, 982),1653
(107, 983),1654
(107, 984),1655
(107, 985),1656
(107, 986),1657
(107, 987),1658
(107, 988),1659
(107, 989),1660
(107, 990),1661
(107, 991),1662
(107, 992),1663
(107, 993),1664
(107, 994),1665
